	id	sentence	Valence	Arousal	Dominance
848	20020731-nyt_23025_23054	"""I just wanted to be a part,"""	0.45	0.5	0.379310344828
932	20020731-nyt_32868_33398	Further, the committee notes section 1(c)(1) of the Senate Gift Rule (35) concerning anything which is paid for at market value or returned . . . as well as your commitment to pay for any item which the committee might conclude were in violation of the rules, and has further concluded that you must pay Chang an amount sufficient to bring the total to fair market retail value of the TV and CD player, as well as the fair market retail value of the earrings given to the three individuals at your home, with appropriate interest.	0.45	0.25	0.51724137931
1428	Acephalous-Internet_1836_1911	I sometimes wish I could forget that Pendelton is the Braves hitting coach.	0.35	0.375	0.586206896552
9814	vampires_2216_2393	So what sort of matrix board do you have to create to know that a NC-17 comedy horror Zombie video game will work, but a PG-13 young adult time-travelling Vampire TV show won't?	0.5	0.5	0.51724137931
5190	SemEval_1488	Apple trademark dispute settled	0.5625	0.359375	0.603448275862
7606	cable_spool_fort_5736_5903	The boys came in quick from all sides, knocking Chad down, but he managed to roll to his feet and get one sticker off into a boy's arm before being knocked down again.	0.4	0.5625	0.586206896552
1969	Black_and_white_8739_8826	They are linked intrinsically together, one cannot go without the other.	0.5	0.5	0.51724137931
1194	A_defense_of_Michael_Moore_13618_13906	"The reason the sentence is highlighted is not to deceive the viewer into believing that Heston hurried to Flint to immediately hold a rally there (as will become quite obvious), but simply to highlight the first mention of the name ""Kayla Rolland"" in the text, which is in this paragraph."	0.55	0.375	0.586206896552
2252	HistoryLasVegas_10651_10675	Mobsters and Rat Packers	0.5	0.375	0.51724137931
7779	captured_moments_18705_18825	Imprisoned light from forgotten streetlamps snagged itself on metal threads in the fluttering pesos.	0.5	0.375	0.448275862069
180	112C-L012_1792_1820	Mary Roth Executive Director	0.45	0.375	0.586206896552
8420	detroit_15917_15957	Raggedy Anarchy 24. Oct, 2009 at 6:21 pm	0.45	0.4375	0.51724137931
946	20020731-nyt_34651_34685	"Carl McCall"" appear on the screen."	0.5	0.375	0.448275862069
2184	Fermentation_HR5034_4756_4785	"""Disingenuous in the extreme."	0.25	0.5625	0.448275862069
3988	Nathans_Bylichka_38575_38603	Come on, we’re heading out.”	0.45	0.4375	0.655172413793
6176	Tupelo-Honey-Cafe_714_774	Our food is fresh, made from scratch, sassy and scrumptious.	0.75	0.625	0.793103448276
1529	Ant_Robot_31867_31934	Once the object has been identified, Antie may grip it and lift it.	0.5	0.1875	0.310344827586
4304	Nathans_Bylichka_56572_56622	Hands closed on my neck and I felt my spine crack.	0.25	0.6875	0.172413793103
6722	WhereToHongKong_30964_31094	There is a total of 12,800 Buddha statues here, plus the remains of the monastery’s founder embalmed in gold leaf.	0.55	0.4375	0.51724137931
4629	Seedbombing_5547_5586	Jessica Reeder 15. Dec, 2009 at 9:08 am	0.45	0.25	0.379310344828
5481	SemEval_627	India's famous landmark gets facelift	0.6	0.625	0.586206896552
6926	WhereToHongKong_56447_56683	This waterway accounts for much of the local charm and excitement, as the daily drama of the ferryboats, junks, sampans, freighters — and even small tankers and big gunboats — unfolds right in the center of town.	0.65	0.5625	0.586206896552
1201	A_defense_of_Michael_Moore_1436_1514	All in all, it is an accurate portrayal of America's gun and violence culture.	0.45	0.4375	0.51724137931
4920	SemEval_1241	Amish discuss shootings	0.25	0.4375	0.51724137931
2765	Italy_420_647	As evidence of how thoroughly corrupt the region is, I present a picture (courtesy of her) of the cabin she'll be staying in free of charge until July: That's the view she'll be writing her dissertation to the next two months.	0.35	0.4375	0.586206896552
624	118CWL050_1405_1497	Former Little Sister Amy, now 18-years old, is a testament to the Big Sisters program.	0.625	0.4375	0.51724137931
5782	SemEval_905	Apple: no iTunes for you if you have Vista!	0.45	0.5	0.51724137931
3551	Nathans_Bylichka_15050_15085	It won’t be long before nightfall.”	0.5	0.4375	0.51724137931
8195	captured_moments_6659_6669	I pointed.	0.5	0.4375	0.51724137931
8434	detroit_16494_16532	I will be going back to visit in June.	0.6	0.4375	0.586206896552
1060	20020731-nyt_4974_5274	A lawyer for Chang, Bradley D. Simon, said Tuesday night that he was disappointed that the ethics panel had confirmed only a handful of the gifts he said his client had given Torricelli, and that the panel did not deal with what he said were actions by Torricelli to thwart the federal investigation.	0.3	0.625	0.448275862069
9198	hotel-california_25973_25999	No one else said anything.	0.45	0.25	0.448275862069
5076	SemEval_1383	Turkmenistan votes for president	0.5	0.333333333333	0.747126436782
6433	WhatToHongKong_19985_20087	Most have lifeguards on duty from April to October, changing rooms, toilets, and snack stands.	0.6	0.4375	0.51724137931
8466	detroit_2786_2871	It was about driving down streets where we truly did not belong and were not welcome.	0.3	0.5	0.379310344828
4849	SemEval_1176	Spain ahead although Nadal is out	0.55	0.625	0.241379310345
6	110CYL068_1329_1475	"At Goodwill she gained in self-confidence, in her vision of her future and in the job skills she needed to find and keep a good job. """	0.6	0.5	0.586206896552
3104	NYTnewswire4_2468_2590	"""Peyton came to practice this spring,"" Cutcliffe said, ""and he said he felt like he was having an out-of-body experience."""	0.5	0.5	0.51724137931
4866	SemEval_1191	Frustration rises as North Korea nuclear talks stall	0.2	0.625	0.172413793103
5414	SemEval_565	Iraq car bombings kill 22 People, wound more than 60	0.3	0.625	0.51724137931
8829	guidedogs1_2884_3066	“Sometimes you never see the good work your money does. I see the results... the guide does I’ve helped sponsor dramatically improve the lives of the men and women who receive them.”	0.75	0.625	0.724137931034
7432	blog-monastery_2160_2165	"""So,"""	0.5	0.375	0.51724137931
2299	HistoryLasVegas_16342_16520	Excalibur, the MGM Grand, the Luxor, and New York-New York all followed Mirage’s lead during the 1990s, offering themed environments and attractions for families.	0.6	0.5	0.51724137931
6261	Uprooted_Bike_787_868	And there are no two ways about it: if you give a kid a bike, that kid will ride.	0.5	0.4375	0.51724137931
1720	Bartok_13452_13591	Note that the initial G♯ is a pickup to the section in C♯, which fills in the whole-tone descent from E♭ to C♯ with the intervening fourth.	0.5	0.4375	0.51724137931
7477	blog-monastery_4955_5361	"""Prayers, wishes, hopes, aspirations--someone, many people, may share those with you. Hanging the prayer flag shares your prayer with everyone else in the world. This may do no good at all, but it may--if everyone hopes and wishes and dreams and aspires, perhaps it will do good. It may not. But if no one shares their prayers, it will certainly do no good. So on the offchance that it will help, why not?"""	0.5	0.4375	0.448275862069
6514	WhatToHongKong_602_747	Custom-made garments by skillful Hong Kong tailors are still much in demand and cost less than elsewhere for comparable garments.	0.7	0.625	0.655172413793
351	114CUL058_2137_2197	If you have any questions, please call me at 241-2661.	0.5	0.4375	0.51724137931
2892	NWF1_3566_3635	As an added welcome gift, we will send you an exclusive NWF tote bag.	0.7	0.5	0.655172413793
9474	hotel-california_8875_9005	Sarah transferred the glass to my free hand and pulled me away from the bar for more introductions, with Alexis trailing after us.	0.541666666667	0.541666666667	0.402298850575
488	116CUL032_1432_1598	One, IndyGo in April adopted a much-needed policy that all young people under the age of 19 may ride on their buses at half the normal fare all year long.	0.55	0.3125	0.448275862069
5697	SemEval_827	Looking beyond the iPhone	0.5	0.4375	0.51724137931
3395	NYTnewswire9_5598_5695	"He said that they had split the atom and that we were going to drop an atomic bomb,"" Karnes said."	0.4	0.375	0.51724137931
7082	anth_essay_4_15389_15507	Difficulties arise, however, as conflicts between the traditional and modern and native languages and Spanish develop.	0.5	0.375	0.51724137931
7608	cable_spool_fort_5915_5920	Baby!	0.7	0.625	0.655172413793
213	112C-L013_253_379	Older kids, like Tracy and Kerry, left homeless after a recent murder-suicide in Indianapolis claimed Mom and Dad.	0.2	0.4375	0.310344827586
6476	WhatToHongKong_24190_24373	For children who love boats, riding the Star Ferry or ferry trips to outlying islands will be exciting, and the Dolphin Watch trip (see page 113) is certain to appeal.	0.5	0.4375	0.51724137931
6745	WhereToHongKong_34231_34333	The monastery is strictly vegetarian, and visitors are warned not to bring any meat with them.	0.45	0.5625	0.51724137931
1892	Black_and_white_17419_17471	Kitsch is vicarious experience and faked sensations.	0.4	0.3125	0.51724137931
6358	WhatToHongKong_1189_1289	Stores do not open until 10am or later, but shopping goes on into the evening, up to 9:30pm.	0.5	0.5	0.586206896552
1223	A_defense_of_Michael_Moore_1722_1923	After all, early in the movie he discards the possibility that playing violent video games and watching violent flicks can cause violence -- because Canadians like, and Japanese positively love, those.	0.55	0.5	0.586206896552
3476	Nathans_Bylichka_11427_11474	“are you sure that we should be going this way?	0.4	0.5	0.448275862069
9685	lw1_329_457	she suppressed the surge of annoyance that ran through her as she contemplated the psi's gift of getting all the hot news first.	0.45	0.4375	0.51724137931
7867	captured_moments_22677_22688	"Extremely."""	0.7	0.625	0.655172413793
832	20020731-nyt_22051_22113	"""I've been flapping my wings since until I found this school,"""	0.55	0.4375	0.51724137931
693	20000410_nyt-NEW_988_1100	Hall will be only the second member of Congress to travel in Iraq since the war, according to Hall's office.	0.55	0.5	0.586206896552
5094	SemEval_14	'Runway': Making Good Without Making Nice	0.55	0.375	0.51724137931
2213	Fermentation_HR5034_7256_7449	"Read for yourself: ""state or territorial regulations may not facially discriminate, without justification, against out-of-state producers of alcoholic beverages in favor of in-state producers."""	0.5	0.4375	0.448275862069
9449	hotel-california_7111_7157	It was time to find out what hell looked like.	0.45	0.5625	0.655172413793
2261	HistoryLasVegas_11710_11939	Freely flowing “comps” (complimentary food, drink, and entertainment) were the order of the day, with mob bosses content to provide an environment of pleasurable excess as long as the cash kept rolling in.	0.55	0.5	0.655172413793
7449	blog-monastery_2910_3153	"""study the brain and the self externally. Ever since the 1920s, their science has been about observation of behavior, questionnaires, recordings of electrical brain activity. But the mind can only be known by you, the person whose mind it is."""	0.5	0.375	0.586206896552
4375	Nathans_Bylichka_8967_9008	You don’t look dressed for this weather.”	0.4	0.4375	0.586206896552
7350	audubon1_4887_5027	And Audubon will draw upon its century-long track record of highly effective conservation work to make a real difference in other key areas:	0.55	0.5	0.586206896552
2225	Fermentation_HR5034_7977_8187	"The lawsuits have attacked items such as commonsense safeguards that require a face-to-face transaction (needed for I.D. checks) to buy alcohol"" In fact, face-to-face transactions are not needed for I.D checks."	0.45	0.5	0.379310344828
573	117CWL009_488_567	We are so grateful for your generous contribution to last year's auction.	0.65	0.4375	0.51724137931
601	118CWL049_1659_1850	"As a Matchmaker you will receive a description of ""your match"" and be identified as a Matchmaker on a plaque in the Big Sisters office, in the agency newsletter and annual report."	0.583333333333	0.333333333333	0.632183908046
7135	anth_essay_4_7325_7555	Several competing and oftentimes conflicting indigenous rights advocacy groups have developed: the ONIC poses itself as the sole pan-Indian group, yet lacks legitimacy in the eyes of many indigenous peoples (Jackson 2002: 83, 85).	0.5	0.4375	0.632183908046
6527	WhatToHongKong_7205_7222	Carpets and Rugs.	0.5	0.375	0.51724137931
1298	A_defense_of_Michael_Moore_2589_2742	Similarly, the main motivation for the crusades (beyond the promise of wealth) was that Christians were supposedly being slaughtered and had to be saved.	0.35	0.4375	0.448275862069
8415	detroit_15584_15660	Just ask the Palestinians who left after the first war to cry over the past.	0.35	0.4375	0.51724137931
8444	detroit_16897_16903	Peace.	0.65	0.5	0.586206896552
5751	SemEval_877	North Korea may begin to dismantle nukes	0.55	0.4375	0.51724137931
6351	WhatToHongKong_11213_11282	Nathan Road, Central, and the hotel malls are places to look.	0.5	0.3125	0.51724137931
75	110CYL069_689_842	"In their December, 1995 review of the nation's best charities, U.S. News & World Report called Goodwill one of the five ""Standout Good Guys."""	0.7	0.625	0.655172413793
5894	The_Black_Willow_10579_10679	"""You choose to write rather than become a fisherman or a carpenter, though you face such difficulty."	0.416666666667	0.333333333333	0.747126436782
1782	Bartok_22435_22598	It is worth pointing out that the arrival on G at measure 425 is led into by D, which constitutes another “filling in” of the whole-step by the intervening fourth.	0.5	0.4375	0.51724137931
3880	Nathans_Bylichka_33069_33119	“If the tree isn’t around, the dryad isn’t around.	0.35	0.375	0.310344827586
660	118CWL050_769_810	With your help, we can change that.	0.5	0.4375	0.51724137931
5226	SemEval_173	Across Europe, Worries on Islam Spread to Center	0.45	0.4375	0.586206896552
9887	wildelifewatch1_1328_1440	And with more than 3,000 species facing rapidly disappearing habitat we have never needed members like you more.	0.25	0.5625	0.379310344828
6776	WhereToHongKong_38078_38175	You can build an appetite for dinner by making your way from the beach to the restaurant.	0.55	0.5	0.586206896552
4893	SemEval_1215	Miss Brazil wins lawsuit competition	0.6	0.375	0.51724137931
2558	How_soon-Fans_507_546	But how did you come to get those fans?	0.5	0.5	0.51724137931
1023	20020731-nyt_43739_43789	and the Port Authority of New York and New Jersey.	0.5	0.375	0.51724137931
5602	SemEval_740	Internet attacked! (Did anyone notice?)	0.3	0.4375	0.310344827586
9947	wsj_0120_1073_1128	PHOTOGRAPH COLLECTING gains new stature as prices rise.	0.5	0.4375	0.689655172414
652	118CWL050_3659_3849	For a minimum contribution of $250, you become eligible for a 50% Indiana state tax credit through the Indiana Department of Commerce Neighborhood Assistance Program (NAP).	0.55	0.25	0.586206896552
7525	blog-new-year's-resolutions_4751_5009	As shown in the first two studies, more goals were set by people who believe self-control is unlimited and malleable than by any other people--that is, if you expect more success, you may increase the difficulty and number of tasks that you set for yourself.	0.5	0.375	0.586206896552
8754	easy_money_7432_7470	It looked like a bamboo walking stick.	0.5	0.25	0.51724137931
279	112C-L016_689_721	We meet these needs immediately.	0.5	0.4375	0.586206896552
9569	lessig_blog-carbon_3861_3895	"My sense is for a simpler system."""	0.583333333333	0.4375	0.51724137931
3267	NYTnewswire7_5185_5340	That's simply good strategy, said James Leape, deputy director of the conservation program for the David and Lucile Packard Foundation in Los Altos, Calif.	0.5	0.3125	0.51724137931
7201	appalachian1_5301_5353	YOU’LL HAVE THE TIME OF YOUR LIFE—but sign up early!	0.7	0.6875	0.724137931034
2257	HistoryLasVegas_11354_11498	But the Mafia bosses who financed the operation were displeased with its performance; Siegel was murdered in the summer of 1947.	0.25	0.5	0.379310344828
5450	SemEval_599	Updates on world's top stories	0.5	0.5	0.310344827586
7064	anth_essay_4_12118_12251	Language further works to establish identity by encapsulating a worldview markedly removed from that of the dominant Western culture.	0.55	0.375	0.586206896552
8153	captured_moments_4360_4519	"And then, because a playwright cannot resist a promising line, I said, ""Your Sleeping Flamingo should be put to sleep."""	0.4375	0.4375	0.603448275862
5654	SemEval_789	Pledge: I was abused in frat hazing	0.25	0.4375	0.402298850575
2587	How_soon-Lebron-James_2916_2975	That the only thing that matters is winning a championship.	0.6	0.5	0.655172413793
3150	NYTnewswire5_1989_2030	Black bean sauce is a favorite seasoning.	0.6	0.375	0.51724137931
10079	wsj_0158_1288_1323	"""no change in strategy or profits."""	0.5	0.3125	0.448275862069
8365	detroit_13121_13134	"""Middle East"""	0.55	0.5	0.586206896552
5771	SemEval_895	U.S. and Iraqis are wrangling over war plans	0.3	0.5625	0.448275862069
5483	SemEval_629	Participant in water-drinking contest dies	0.1	0.5	0.310344827586
7860	captured_moments_22417_22430	"""I love you."""	0.8	0.6875	0.51724137931
1431	Acephalous-Internet_2235_2298	I remember him being ineffective, and as it turns out, he was .	0.45	0.4375	0.51724137931
8890	hotel-california_14193_14425	Sarah's circle had picked up another newcomer, Adrienne, a short blond girl who we all agreed was barely old enough to attend a traditional university back on Earth, let alone work on the ship in whose wreck Jefferson had found her.	0.45	0.5	0.379310344828
5117	SemEval_1420	Loving with all your ... brain	0.833333333333	0.645833333333	0.51724137931
8345	detroit_11885_11951	Does this show our system's superiority over the commies in China?	0.5	0.5	0.586206896552
9856	warner1_1717_1834	DTV has an interactive picture-in-picture programming guide that makes watching and controlling your television easy.	0.375	0.28125	0.689655172414
5522	SemEval_666	Beckham & Posh and more athlete-celebrity couples	0.5	0.3125	0.448275862069
9649	littleshelter2_620_650	Our average gift is about $21.	0.65	0.375	0.655172413793
9761	sucker_2487_2542	I wonder why they didn't present their books as novels.	0.4	0.5625	0.448275862069
5770	SemEval_894	Donald and Goydos share Sony lead	0.6	0.375	0.51724137931
4543	Ohio_Steel_9211_9319	The efforts to save the mills failed partly because the international market for steel had largely dried up.	0.3	0.375	0.448275862069
10082	wsj_0158_1569_1650	On London's Stock Exchange, Reuters shares rose five pence to 913 pence ($14.43).	0.6875	0.671875	0.603448275862
3039	NYTnewswire3_1163_1326	The factory will produce a wide range of specialized semiconductors used in everything from the largest mainframe computers to cell phones and video-game consoles.	0.55	0.625	0.655172413793
3541	Nathans_Bylichka_14614_14634	“What do you think?”	0.5	0.5	0.655172413793
1399	Acephalous-Cant-believe_1818_2022	I'd read Watchmen a short while before and appreciated its narrative complexity, but not being used to reading comics, hadn't registered all the technical tricks that the artist was using to achieve this.	0.55	0.5	0.586206896552
1920	Black_and_white_2758_2874	For them, reaching the greatest depths of spirituality demanded expression in its most minimal form. 	0.458333333333	0.4375	0.632183908046
8294	defenders5_5795_5873	Money must be in hand by mid-August to reserve time for September and October!	0.5	0.375	0.655172413793
2415	Homosexuality_13940_14097	He went on to explain that it the same thing as the primitive attraction between males and females, only it was between males and other males.	0.45	0.4375	0.448275862069
9823	vampires_296_371	"Surely the Vampire was dead after the spoof, ""Love at First Bite "" in 1979."	0.458333333333	0.385416666667	0.402298850575
8850	hotel-california_10503_10595	All the fine food and the ornamental lighting, it had to be exorbitantly pricey to maintain.	0.5	0.4375	0.51724137931
2757	Italy_2198_2875	Into the Initiative's underground bunker: Then, from the bathroom-Initiative across the hall: Into his parent's basement: And into an ice cream truck: Past the the come-hither lesbians: Through the back of the ice cream truck: By means of a passage: That returns him to you guessed it his parents' basement: In which he exits the same door he originally entered it from Buffy's house only to end up in the halls of Sunnydale High and (shortly) an Apocalypse Now parody: The only difference between what Whedon did and Urbino is that you could travel through the side streets of Urbino with a camera and accomplish such feats (minus the Coppola) without needing to cut once .	0.5	0.4375	0.51724137931
8067	captured_moments_33330_33339	Go ahead.	0.375	0.28125	0.689655172414
8254	defenders5_1465_1619	Defenders hopes to raise at least $100,000 to help Alaskans For Wildlife, a coalition of Alaska citizens, win a citizens’ ballot initiative this November.	0.5	0.4375	0.51724137931
1007	20020731-nyt_41975_42069	In recent months President Bush has spoken of the need to promote democracy in the Arab world.	0.55	0.5	0.655172413793
10075	wsj_0157_857_962	However, Tony Lama said it would promptly submit the offer to a special committee of the company's board.	0.5	0.4375	0.51724137931
7755	captured_moments_17454_17473	"""Ever the altruist."	0.5	0.4375	0.51724137931
1697	Bartok_10140_10152	Wilson, 173.	0.5	0.4375	0.51724137931
4833	SemEval_1161	3 U.S. troops killed hunting weapons cache	0.25	0.4375	0.51724137931
1220	A_defense_of_Michael_Moore_1653_1721	"On your webpage, you state that ""Moore's resolution is questionable."	0.5	0.375	0.448275862069
5837	SemEval_956	Asia near pact on energy, security	0.55	0.375	0.51724137931
1284	A_defense_of_Michael_Moore_24594_24739	If these causes were addressed, gun ownership in the United States would not be a problem (but also unnecessary); just like it is in Switzerland.	0.45	0.5	0.586206896552
6013	The_Black_Willow_21275_21323	Perhaps that would be more healthy for his mind.	0.5625	0.4375	0.51724137931
5978	The_Black_Willow_1717_1789	This is good, he thought, pausing to raise the low light of the lantern.	0.55	0.5625	0.655172413793
870	20020731-nyt_25024_25132	"Fenton commented that the double eagle had been on ""a long historic journey, with a very satisfying ending."""	0.55	0.375	0.586206896552
8489	detroit_4434_4468	Except that they obviously aren't.	0.4	0.4375	0.655172413793
8640	easy_money_1397_1468	I waived down a waitress and ordered a cup of decaf and a slice of pie.	0.5	0.4375	0.51724137931
5839	SemEval_958	Ex-suspect slams anti-terror laws	0.45	0.4375	0.51724137931
5029	SemEval_1340	Study: Africa's Internet gap getting wider	0.5	0.4375	0.51724137931
303	113CWL017_924_1027	Please read the enclosed brochure for more information on the wonderful Super Summer Safari Camp!	0.55	0.5	0.586206896552
9666	lw1_1751_1775	You look like hell, Tar.	0.4	0.5625	0.724137931034
2603	IFAW1_1198_1333	Many of our critics say that you and I who love animals attribute intelligent and sensitive qualities to “stupid, non-feeling” animals.	0.416666666667	0.4375	0.51724137931
4939	SemEval_1259	'WarioWare,' Wii make perfect fit	0.65	0.625	0.655172413793
5673	SemEval_805	EMI warns on profits, boss goes	0.5	0.4375	0.51724137931
218	112C-L013_575_652	Families are being torn apart, and too often, children are the victims.	0.3	0.5	0.448275862069
3580	Nathans_Bylichka_17064_17159	“The only place with any significant interaction between our worlds is on the fringes of yours.	0.5	0.4375	0.51724137931
4030	Nathans_Bylichka_40970_41004	I had an urge to cover Amy’s eyes.	0.45	0.5625	0.655172413793
9109	hotel-california_228_317	After the first whoosh of the air being sucked away, there was lightning, but no thunder.	0.45	0.625	0.379310344828
10037	wsj_0144_1009_1139	The year-ago results included a $415 million charge in the 1988 second quarter for underperforming real estate and mortgage loans.	0.4	0.375	0.586206896552
4693	SemEval_1033	Pakistan-India peace talks planned despite bombings	0.5	0.645833333333	0.51724137931
6420	WhatToHongKong_18517_18746	A lot of the raunchy action has moved across the harbor to Tsim Sha Tsui East; this is also where you’ll find pricey hostess clubs, popular with Japanese tourists, but definitely not for those on a budget.	0.45	0.375	0.448275862069
8281	defenders5_4207_4318	Our well-funded opponents will spend whatever it takes to mislead and confuse voters about this ballot measure.	0.25	0.75	0.448275862069
3363	NYTnewswire9_3036_3096	Next week marks the 57th anniversary of the atomic bombings.	0.45	0.3125	0.51724137931
6787	WhereToHongKong_39279_39387	It was the only European gateway to China, and through Macau flowed Western technology and religion.	0.5	0.3125	0.586206896552
8608	easy_money_12348_12391	But I know how to make it take me anywhere.	0.6	0.625	0.724137931034
780	20020731-nyt_17990_18215	That was more evident here than in any other city, said George Starke, who after his career as an offensive tackle with the Washington Redskins from 1973 to 1984 stuck around and decided to make this place more than his home.	0.6	0.5	0.655172413793
6756	WhereToHongKong_35612_35760	More than 25,000 people live here, mostly by fishing, but there are also ex-pats, attracted by its laid-back Mediterranean ambience.	0.5	0.4375	0.51724137931
3417	NYTnewswire9_7314_7474	Two other B-29s left in two-minute intervals after Tibbets so their crews could take photos and drop devices to measure radiation and other effects of the bomb.	0.5	0.4375	0.51724137931
1618	Ant_Robot_6615_6728	These sacs will be refilled at a filling station each morning as Antie determines that they are getting depleted.	0.55	0.25	0.448275862069
6639	WhereToHongKong_19895_20045	The center contains a concert hall with acclaimed acoustics, theaters, a library, an exhibition gallery, shops, restaurants, and bars.	0.55	0.4375	0.51724137931
3657	Nathans_Bylichka_21766_21783	“ – to close it.”	0.45	0.3125	0.448275862069
4914	SemEval_1235	Salt Lake City mall shooter was teenager	0.3	0.4375	0.51724137931
8006	captured_moments_29469_29618	Somehow, Tasha and I began to argue the worth of Solevgrad jazz, as inconsequential a topic as I can imagine.	0.4	0.5	0.51724137931
1693	Anti-Terrorist_68_120	By Rev. Bill McGinnis , Director - LoveAllPeople.org	0.583333333333	0.28125	0.51724137931
8688	easy_money_2739_2752	First person?	0.5	0.4375	0.51724137931
6270	Uprooted_Farming-on-Sand_1534_1557	"""This is what happens,"""	0.3	0.3125	0.586206896552
3669	Nathans_Bylichka_22348_22393	“We’re here for information about a vampire,”	0.5	0.4375	0.51724137931
5744	SemEval_870	Search on for victims of subway collapse	0.3	0.5	0.51724137931
8002	captured_moments_28995_29344	Let me abuse the playwright and dismiss the penultimate scene in a few sentences: After giving Emil full rights to a sculpture of Tasha and me, we had a good dinner of curried clam chowder, lobsters boiled on Terra and unstopped still steaming on N'Apulco, and cinnamon custard for desert.	0.5	0.25	0.51724137931
3289	NYTnewswire7_7350_7400	"""I don't wish to be a spokesman for any campaign,"""	0.45	0.5	0.51724137931
846	20020731-nyt_22937_22981	His current class is rebuilding a black one.	0.5	0.375	0.448275862069
1140	AMC2_1985_2169	It includes detailed maps and photographs; camping and picnicking information; driving, parking, and canoe put-in instructions; illustrated nature essays; tips on safety and equipment.	0.55	0.4375	0.655172413793
6866	WhereToHongKong_49015_49130	The ornate, picturesque temple dates from the Ming Dynasty (1368–1644) and is the oldest building in Macau.	0.55	0.5	0.51724137931
4383	Nathans_Bylichka_9268_9290	He met my eyes coolly.	0.4	0.4375	0.51724137931
4724	SemEval_1062	Taliban seize rural district in southwest as police flee	0.5	0.4375	0.51724137931
958	20020731-nyt_35384_35499	He had the title of ambassador when he was at the United Nations, but he was not the chief of the American mission.	0.5	0.375	0.51724137931
4167	Nathans_Bylichka_47945_47973	You got the sucker already?”	0.5	0.4375	0.586206896552
7074	anth_essay_4_13741_13971	(Rappaport 2005) Once punishments are completed, the criminal is seen as rehabilitated, having fulfilled his duty to restore harmonic order, and is welcomed back into the community (Gow and Rappaport 2002: 61, Rappaport 2005: 97).	0.5	0.375	0.51724137931
8146	captured_moments_39041_39153	But I cannot stop thinking that I was never afraid of losing Tasha to brain damage or death.	0.25	0.5625	0.379310344828
363	114CUL058_922_1014	This year Jameson Camp is planning an Inaugural fund-raising event: The Jameson Grill!	0.55	0.4375	0.51724137931
466	115CVL037_2614_2694	If you have any questions, please feel free to give us a call at 638-3360.	0.5	0.4375	0.586206896552
7065	anth_essay_4_12252_12588	Indigenous cosmology, or “cosmovision”, is difficult to translate into Romanticized languages; it maintains a concept of culture, defined as “the form of behavior resulting from a permanent harmonic relationship with Nature” (Gow and Rappaport 2002: 58) and view of history as cyclic that is often at odds with Western modes of thought.	0.5	0.25	0.51724137931
8492	detroit_4661_4862	Buy a $100 house in Detroit, and you get a lifetime supply of sleepless nights: you'll spend the next several years waiting for burglars and arsonists, murderers and crackheads to break in the windows.	0.4	0.4375	0.448275862069
1796	Bartok_2505_2525	See Wilson, 168-170.	0.5	0.4375	0.51724137931
2938	NYTnewswire1_2728_2858	Molina spent all season at Triple-A Salt Lake before joining the major-league club July 17 to replace his injured brother, Bengie.	0.6	0.4375	0.51724137931
7101	anth_essay_4_19435_19597	Conflicts arise due to internal differences and the ever-persist problem of defining indigenous identity and authenticity in a pluralistic linguistic environment.	0.45	0.375	0.586206896552
9828	vampires_3536_3600	Hey, if they can make Aliens and Cowboys , anything is possible.	0.6	0.4375	0.586206896552
3405	NYTnewswire9_6299_6424	Tinian Island had been captured from Japan, and the Seabees, the construction arm of the Navy, had built two large airfields.	0.55	0.5	0.586206896552
8068	captured_moments_33340_33352	"Tell her..."""	0.45	0.4375	0.51724137931
5745	SemEval_871	Human error caused Helios crash	0.25	0.645833333333	0.51724137931
5808	SemEval_929	Dell to cut bonuses, trim management	0.45	0.4375	0.448275862069
4544	Ohio_Steel_9506_9573	In fact, American steel imports were beginning to outweigh exports.	0.45	0.5	0.586206896552
297	113CWL017_492_603	I know you're committed to ensuring today's children have safe, healthy, and positive summer experiences.	0.65	0.5625	0.586206896552
1364	A_defense_of_Michael_Moore_6805_6892	This is perhaps the criticism repeated the most often, and it also the most inaccurate.	0.5	0.4375	0.51724137931
826	20020731-nyt_21693_21798	"""I did a lot of walking, got an interview and got a job and an opportunity of a lifetime,"" Orellana said."	0.55	0.4375	0.51724137931
5044	SemEval_1354	Teacher's porn conviction sparks tech debate	0.4	0.5	0.51724137931
8051	captured_moments_32472_32484	"""Very well."""	0.65	0.4375	0.51724137931
9488	hsus4_1233_1245	“accidental”	0.5	0.4375	0.51724137931
3095	NYTnewswire4_1930_2019	We haven't totally forgotten about it, but we're looking forward to this upcoming season.	0.6	0.5	0.51724137931
2412	Homosexuality_1351_1360	“boyhood”	0.5	0.4375	0.51724137931
4493	Ohio_Steel_3480_3611	Youngstown also was a major railway crossroads, due to its strategic position between Cleveland, Pittsburgh, New York, and Chicago.	0.45	0.4375	0.51724137931
6254	Uprooted_Bike_6244_6277	Bike rescue is not just for kids.	0.55	0.5625	0.655172413793
6253	Uprooted_Bike_6202_6243	Even kept Pansy in the basket as my Toto.	0.5	0.375	0.51724137931
8204	captured_moments_6991_6999	"""I must."	0.45	0.5625	0.379310344828
3864	Nathans_Bylichka_32042_32174	“You figure they’re some Lincoln-green pretty boys who run around in the forest with bows and live forever in halls of glory, right?	0.5	0.3125	0.51724137931
