	id	sentence	Valence	Arousal	Dominance
5352	SemEval_509	Diabetic waits months for eyeglasses	0.45	0.4375	0.51724137931
1561	Ant_Robot_3839_3993	These three behaviors each present different puzzles to the ant and to the modeler, though there is some overlap, particularly with navigational problems.	0.416666666667	0.541666666667	0.632183908046
4909	SemEval_123	Martian Life Could Have Evaded Detection by Viking Landers	0.5	0.3125	0.51724137931
9805	vampires_1262_1395	No, actually, if we've learned anything it's that genre memes just go back underground ( Pirates for adults [NSFW]You get the point0.	0.5	0.4375	0.51724137931
5334	SemEval_43	A Picture and A Thousand Words	0.55	0.4375	0.448275862069
173	110CYL200_89_209	When Jerry was released from prison, he knew it would take hard work and determination to straighten out his life.	0.5	0.4375	0.689655172414
5405	SemEval_557	Cheney to Congress: Can't run Iraq war by committee	0.5	0.4375	0.586206896552
2439	Homosexuality_15882_16052	According to Darwin’s theory of natural selection, the advantageous traits are passed on, while the disadvantageous ones eventually die out.	0.5	0.375	0.586206896552
3127	NYTnewswire4_391_463	"""The most-asked question is, `Do you know you look like Steve Martin?' """	0.55	0.375	0.51724137931
2386	Homosexuality_10021_10369	Strangely enough, the study also included pairs of biological brothers that were not twins, and out of the 142 homosexual males studied, only 14, or about 9 %, had homosexual brothers, which is approximately the normal statistical incidence of homosexuality in the general population (Bailey & Pillard).	0.5	0.25	0.448275862069
9377	hotel-california_34058_34064	Alone.	0.4	0.5	0.448275862069
7136	anth_essay_4_753_815	One of the most dominant and easily noted factors is language.	0.5	0.4375	0.586206896552
5631	SemEval_768	Travel+Leisure: Next island hot spot: St. Lucia	0.75	0.28125	0.51724137931
6220	Uprooted_Bike_4290_4315	What are you waiting for?	0.5	0.5625	0.448275862069
8963	hotel-california_17313_17343	“We're revolting,” he told us.	0.35	0.5625	0.724137931034
7760	captured_moments_17671_17704	She batted at my nose like a cat.	0.4	0.375	0.448275862069
3921	Nathans_Bylichka_35181_35203	“I agree,” I told him.	0.6	0.375	0.793103448276
8481	detroit_3987_4096	Well, I don't know what part of Detroit these folks live in, but the $100 houses I saw looked more like this:	0.45	0.5	0.51724137931
6489	WhatToHongKong_374_494	On photographic equipment, electronic goods, and watches, you avoid the luxury tax payable in your home country.	0.5	0.4375	0.51724137931
9007	hotel-california_19144_19163	We aren't special.”	0.5	0.4375	0.402298850575
5530	SemEval_673	Skip the showers: male sweat turns women on, study says	0.5	0.59375	0.344827586207
8401	detroit_14394_14401	"""green"""	0.5	0.3125	0.51724137931
4964	SemEval_1281	Chrysler's Valentine's Day massacre	0.3	0.5	0.310344827586
5267	SemEval_21	Tom Cruise and Katie Holmes set wedding date	0.55	0.4375	0.51724137931
4398	Nathans_Bylichka_9775_9790	“That’s enough!	0.45	0.6875	0.793103448276
1758	Bartok_18105_18283	The passage beginning at measure 248, shown in Example 13, can be considered to be the “theme” of this section, and is a development of the second head motive of the first theme.	0.5	0.4375	0.51724137931
3743	Nathans_Bylichka_26416_26439	Please, walk this way.”	0.55	0.375	0.655172413793
3910	Nathans_Bylichka_34478_34524	He thought about it, then handed me the pouch.	0.5	0.375	0.51724137931
2518	How_soon-Fans_1184_1250	All those fans wanted their free burgers and they wanted them now!	0.375	0.671875	0.51724137931
1951	Black_and_white_684_896	We went from times of celebrating color and decoration to one of minimalism where black and white were placed at the front as representations of modernity and ultimate transcendence.	0.45	0.375	0.448275862069
5227	SemEval_174	Cooking Defines Sephardic Jews at Sukkot	0.5	0.375	0.51724137931
345	114CUL058_1641_1809	Your contribution will help with funding so Jameson Camp can continue providing the year-round camping experience that gives kids a chance to create dreams.	0.6	0.5	0.51724137931
4437	Ohio_Steel_14127_14211	The Campaign failed to save any jobs and Youngstown was plunged into economic chaos.	0.4	0.375	0.379310344828
7633	cable_spool_fort_7361_7401	Roy stood with the bill of his cap down.	0.375	0.28125	0.51724137931
3308	NYTnewswire8_2815_2911	"""The timing is peculiar to abandon psychological science or to convert it to a medical science,"""	0.5	0.4375	0.51724137931
5020	SemEval_1331	India to test new nuclear missile	0.4	0.4375	0.51724137931
7773	captured_moments_18245_18269	"""You know, the sculptor."	0.5	0.375	0.586206896552
9963	wsj_0120_2155_2385	Currently a $300 million-a-year business, 900 telephone service is expected to hit $500 million next year and near $2 billion by 1992 as uses for the service continue to expand, says Joel Gross of Donaldson, Lufkin & Jenrette Inc.	0.65	0.5625	0.724137931034
837	20020731-nyt_22221_22257	every day full of joy and energized.	0.666666666667	0.645833333333	0.632183908046
6389	WhatToHongKong_15014_15152	Other centers for concerts, plays, and entertainment are Sha Tin Town Hall and Tsuen Wan Town Hall in the New Territories.	0.5	0.4375	0.51724137931
9903	wildelifewatch1_3181_3524	You’ll receive a membership card and attractive decal, wildlife and legislative alerts, in-depth monthly information packets on wildlife topics, invitations to outdoor programs, exciting travel opportunities and regular receipt of our trademark wildlife stamps — a national tradition since 1936 — greeting cards, a calendar and address labels.	0.7	0.625	0.51724137931
1036	20020731-nyt_45275_45412	Pataki's recent remarks are a sign that he understands how central the rebuilding of Lower Manhattan will be to his own political legacy.	0.5	0.5	0.586206896552
3332	NYTnewswire9_10146_10187	"""We were not bloodthirsty guys,"" he said."	0.4	0.375	0.586206896552
266	112C-L015_621_695	Many of the children are victims of abuse or live in unstable homes.	0.25	0.4375	0.51724137931
6154	Tupelo-Honey-Cafe_2633_2657	I will never forget you.	0.45	0.5625	0.379310344828
10162	wsj_0172_122_276	First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.	0.55	0.5	0.655172413793
7183	appalachian1_3954_3979	Climb a frozen waterfall?	0.5	0.5625	0.448275862069
7601	cable_spool_fort_5211_5266	He didn't want to be a crybaby, Tucker hated crybabies.	0.25	0.5	0.310344827586
10127	wsj_0165_132_304	Heritage, which owns 51% of POP's 3.6 million shares outstanding, said it will exchange one share of a new preferred stock for each POP common share it doesn't already own.	0.5	0.4375	0.586206896552
8487	detroit_4319_4400	We didn't slow down to take a photo, but I'll paraphrase: DON'T BURN HOUSES DOWN!	0.3	0.6875	0.793103448276
6770	WhereToHongKong_3726_3822	Built 1847–1849, this usually deserted Anglican foundation is Hong Kong’s oldest church.	0.6	0.5	0.51724137931
9772	sucker_829_957	Ms. Seltzer told The Times last week, “One of the first things I did once I started making drug money was to buy a burial plot.”	0.25	0.59375	0.51724137931
8104	captured_moments_35366_35391	"""She wanted to be famous."	0.5	0.4375	0.586206896552
2092	Fermentation_Eminent-Domain_8459_8516	I admit, I don't see the reasoning of your argument here.	0.5	0.375	0.586206896552
785	20020731-nyt_18444_18470	It was kids shooting kids.	0.3125	0.515625	0.51724137931
10241	wsj_1640_182_323	That was the message delivered by government and private security experts at an all-day conference on corporate electronic espionage.	0.5	0.28125	0.51724137931
8672	easy_money_1936_1944	Hold it.	0.5	0.5	0.724137931034
9237	hotel-california_28684_28692	“Sorry.”	0.3	0.375	0.310344827586
881	20020731-nyt_25734_25751	"Forbidden fruit."""	0.5	0.671875	0.51724137931
8638	easy_money_1390_1395	Fine.	0.5	0.4375	0.448275862069
554	117CWL008_145_299	The 9th annual JCC Auction will benefit the numerous scholarship programs of the Jewish Community Center of Indianapolis, a United Way agency.	0.7	0.4375	0.51724137931
3862	Nathans_Bylichka_31974_31993	“Okay, take elves.”	0.5	0.4375	0.51724137931
9760	sucker_2457_2486	Comment #3, by Sarah Schulman	0.5	0.4375	0.586206896552
8697	easy_money_3090_3156	He drained the last of his cup and tossed some bills on the table.	0.5	0.359375	0.689655172414
3028	NYTnewswire2_8312_8504	"He assured her that it was nonsense, but that Gailhaguet ""knows my name very well -- he tried to help me, and later he made stuff up to scare you so you would not connect me to him even more."""	0.4	0.5625	0.51724137931
3115	NYTnewswire4_2989_3017	"""It gets away from football."	0.375	0.28125	0.51724137931
2614	IFAW1_3005_3066	I’m positive you agree with this most basic, humane approach.	0.625	0.4375	0.51724137931
9157	hotel-california_24899_24928	“You were here before I was,”	0.5	0.375	0.793103448276
1589	Ant_Robot_48164_48282	To address this, a strict subsumption hierarchy will make sure that the foragers do not stop to collect food too soon.	0.5	0.4375	0.689655172414
7823	captured_moments_20795_20805	"""Tasha --"""	0.5	0.375	0.51724137931
5905	The_Black_Willow_11596_11663	Allan crouched over his desk once more, pen in hand and mind blank.	0.4	0.4375	0.448275862069
1154	AMC2_356_443	For getting in touch with nature Maine can’t be beat—it’s an outdoors lover’s paradise!	0.75	0.6875	0.655172413793
1211	A_defense_of_Michael_Moore_15463_15483	This makes no sense.	0.35	0.5625	0.379310344828
3587	Nathans_Bylichka_17769_17797	He saw that I wasn’t moving.	0.333333333333	0.645833333333	0.402298850575
8169	captured_moments_573_589	Captured Moments	0.6	0.4375	0.586206896552
619	118CWL050_111_133	Dear Mr. Philanthropy,	0.55	0.3125	0.51724137931
1792	Bartok_24262_24478	In other words, the piece, in becoming more regular, is beginning to drive towards the finish—because of the formal structure, the recapitulation of the first theme also serves as the closing section of the movement.	0.55	0.375	0.448275862069
1202	A_defense_of_Michael_Moore_14398_14508	If Moore wanted to deceive his viewers, why would he say this, and show the month the interview was published?	0.416666666667	0.541666666667	0.402298850575
2034	Fermentation_Eminent-Domain_3961_4213	"Ask yourself...If putting the words ""Sonoma County"" on one's wines was such a great thing, why don't more vintners who make ""Dry Creek Valley"", ""Russian River Valley"", ""Alexander Valley"" or ""Sonoma Valley"" wines already put these words on their label? "	0.55	0.5	0.655172413793
8729	easy_money_556_635	he was already there, sitting in a booth, warming his hands on a cup of coffee.	0.5	0.333333333333	0.51724137931
2810	Madame_White_Snake_2738_2747	“Femme, ”	0.5	0.375	0.448275862069
7281	aspca1_4414_4559	Please accept the enclosed name stickers as our gift to you and use them to spread the word about the ASPCA and the animals we help -- thank you.	0.6	0.5	0.655172413793
7646	cable_spool_fort_8299_8394	It was Roy, and when Chad looked up there was something like his brother there around the eyes.	0.5	0.4375	0.51724137931
6021	The_Black_Willow_22364_22580	Fallen trunks lay rotting across the rivulet; the living elders oversaw the grove while younger trees, still small and not yet as knotted and gnarled as their forefathers, sprang up where branches reached the ground.	0.55	0.375	0.51724137931
1374	A_defense_of_Michael_Moore_7523_7651	Moore is not from Colorado -- his question is generic, not meant to refer specifically to the Lockheed Martin plant in question.	0.5	0.359375	0.603448275862
3772	Nathans_Bylichka_28243_28256	“That it is,”	0.5	0.375	0.51724137931
8970	hotel-california_17555_17569	“That's dumb,”	0.35	0.375	0.51724137931
497	116CUL032_2432_2442	Sincerely,	0.5	0.375	0.448275862069
3430	NYTnewswire9_8338_8473	When the bomb exploded as planned 1,890 feet over Hiroshima, Tibbets' mouth tingled, and he tasted the lead fillings in his teeth.	0.45	0.5	0.51724137931
9216	hotel-california_27316_27329	That was all.	0.5	0.4375	0.51724137931
4332	Nathans_Bylichka_6299_6393	A couple of them remembered seeing her leave, but none of them had seen the thin man with her.	0.5	0.4375	0.51724137931
5887	The_Black_Willow_10252_10311	"""People will read such stories; they are worth publishing."""	0.55	0.375	0.586206896552
5959	The_Black_Willow_16080_16168	At long last, Nathan reached the end and set down his reading on the table between them.	0.5	0.375	0.448275862069
127	110CYL071_557_605	For 18 long months Michael could not find a job.	0.35	0.4375	0.448275862069
5617	SemEval_754	PC World editor slain at California home	0.35	0.5	0.586206896552
3340	NYTnewswire9_10595_10661	Karnes carries the image of hundreds of hospital beds in his mind.	0.4	0.5	0.448275862069
1790	Bartok_2388_2504	Paul Wilson also discusses the inherent symmetry of the movement, although his interpretation is somewhat different.	0.5	0.375	0.586206896552
3124	NYTnewswire4_3733_3851	"Although he said the Gators will be excited to play the Hurricanes, ""I don't want to talk about that game,"" Zook said."	0.35	0.5	0.655172413793
6609	WhereToHongKong_16190_16287	Aberdeen’s theatrical floating restaurants have been a tourist attraction for many years.	0.5	0.333333333333	0.51724137931
7333	audubon1_2635_2712	Meanwhile,blackbirds aren’t the only birds threatened directly by the poison.	0.4	0.5	0.586206896552
2885	NWF1_3025_3073	Attractive wildlife stamps, calendars and cards.	0.583333333333	0.4375	0.51724137931
3037	NYTnewswire2_9101_9191	"""Competitors from all nations must be assured that they compete on a level playing field."""	0.6	0.5625	0.51724137931
7189	appalachian1_4283_4400	Why not come horseback riding with AMC in the Catskills—exploring the foothills and spending the night at a campsite?	0.5	0.4375	0.51724137931
7293	att2_1329_1384	Enroll on Internetor call Customer Service for details.	0.5	0.3125	0.51724137931
408	114CUL060_628_782	You're last gift of $50.00 helped make it possible for us to provide guidance, encouragement and fun to nearly 400 Indianapolis area children.	0.7	0.625	0.51724137931
6242	Uprooted_Bike_5558_5700	Bike clubs tend to be pretty anarchic, but if you look around your community you'll find both bike riders and shop owners who ride for change.	0.5	0.4375	0.51724137931
5441	SemEval_59	Confusion Reigns In the Expanding Digital World	0.35	0.5	0.448275862069
1153	AMC2_34_149	APPALACHIAN MOUNTAIN CLUB members take recreation time seriously and know the importance of good trail information.	0.7	0.5	0.586206896552
5902	The_Black_Willow_11330_11437	Your stories strike a chord with the deepest, most ancient stories of mankind, the tales basic to humanity.	0.55	0.5	0.586206896552
6581	WhereToHongKong_12506_12578	The busy night-and-day crowds make this area vibrant and lively.	0.55	0.4375	0.586206896552
1754	Bartok_17664_17793	Furthermore, this section, being the middle section of the movement, upholds the formal symmetry if interpreted as its own theme.	0.5	0.5	0.586206896552
8201	captured_moments_6909_6923	"""I'll take it."	0.7	0.6875	0.862068965517
3046	NYTnewswire3_2020_2106	"""What we call the lab-to-fab time should be as close to zero as possible,"" Kelly said."	0.55	0.4375	0.51724137931
9702	marine1_1268_1447	A tax-deductible gift from you now of less than a nickel a day can bring you into the ranks of the most influential and effective marine conservation organization operating today.	0.5	0.4375	0.51724137931
9434	hotel-california_5505_5614	I mean, sure, I'd had my moment of elation when I had first realized I'd been rescued, but it didn't sink in.	0.583333333333	0.541666666667	0.51724137931
2074	Fermentation_Eminent-Domain_6702_6803	Sonoma county always was the sheep ranch joke in the era of Napa's well-deserved, early, global fame.	0.55	0.4375	0.51724137931
3617	Nathans_Bylichka_19397_19415	East is that way.”	0.5	0.1875	0.655172413793
4149	Nathans_Bylichka_4692_4821	There was a terrific echo, each beat reverberating inside of the next, and the old stained-glass windows rattled in their frames.	0.4	0.5	0.448275862069
9277	hotel-california_30159_30183	“At least have a drink,”	0.5	0.4375	0.586206896552
5259	SemEval_202	Stars scuffle on 'Grey's Anatomy'	0.5	0.4375	0.51724137931
1858	Black_and_white_11254_11380	These distinctions proved a certain rational order, only attained by those able to afford of it.	0.45	0.4375	0.51724137931
5824	SemEval_944	EarthLink CEO dies at age 49	0.45	0.375	0.51724137931
7191	appalachian1_4444_4459	Prowl for owls.	0.45	0.5	0.51724137931
3169	NYTnewswire6_2450_2503	But so far, age has been kind to the ebullient Child.	0.666666666667	0.4375	0.632183908046
2189	Fermentation_HR5034_5164_5423	In fact, H.R. 5034 would allow states to pass laws that make consumers receipt of a wine by in-state shippers legal while making receipt of a wine by out-of-state shippers punishable to a greater degree than rape, home invasion or selling cocaine to children.	0.5	0.4375	0.51724137931
8470	detroit_3085_3192	They sit on the porch and watch the cars go by, watch the deals go down, watch their neighborhoods crumble.	0.2	0.5	0.241379310345
4571	Seedbombing_218_418	Seedbombing combines elements of childhood disgruntled mudbomb-hurling; the balance of meticulousness and zen that good gardeners possess; and my own forte, the invisibility and vigilance of a sniper.	0.5	0.3125	0.586206896552
2392	Homosexuality_10975_11027	“Why are you attracted to other members of your sex”	0.5	0.4375	0.448275862069
4144	Nathans_Bylichka_46691_46742	A twitch of her fingers summoned her pale servants.	0.5	0.4375	0.689655172414
4515	Ohio_Steel_629_802	On that date Jennings Lambeth, president of Youngstown Sheet and Tube Company, announced that most of the steel company’s Campbell Works would close.	0.25	0.625	0.51724137931
1266	A_defense_of_Michael_Moore_22121_22267	Never mind that they did so not out of some humanitarian motivation, but because of the Taliban's violent enforcement of the ban on opium poppies.	0.35	0.5	0.655172413793
7622	cable_spool_fort_6689_6704	Roy, go inside!	0.45	0.5625	0.586206896552
10157	wsj_0171_639_802	"The thrift said that ""after these charges and assuming no dramatic fluctuation in interest rates, the association expects to achieve near record earnings in 1990."""	0.5	0.4375	0.51724137931
9769	sucker_514_672	In the vividly told book, Ms. Seltzer wrote about her African-American foster brothers, Terrell and Taye, who joined the Bloods gang when they were 11 and 13.	0.35	0.4375	0.241379310345
4007	Nathans_Bylichka_39463_39552	He was naked, but there was nothing to hide: his body was hairless and completely smooth.	0.65	0.5	0.655172413793
2959	NYTnewswire2_1206_1435	The Russian team of Yelena Berezhnaya and Anton Sikharulidze narrowly won the gold medal over the Canadians Jamie Sale and David Pelletier, who were later awarded a duplicate gold medal because of the ensuing judging controversy.	0.45	0.5625	0.379310344828
5733	SemEval_86	Lebo: A life lived on the edge	0.5	0.375	0.655172413793
1633	Ant_Robot_8373_8595	The sonar will constantly be detecting nearby objects and initiate an escape maneuver when their inputs pass a certain threshold of stimulation, and the bump sensors will, when depressed, also initiate the escape function.	0.5	0.625	0.586206896552
4393	Nathans_Bylichka_9558_9574	“I’m in the car.	0.5	0.5	0.655172413793
664	119CWL041_1188_1245	I have enclosed a pledge card for your convenience.	0.6	0.4375	0.586206896552
894	20020731-nyt_26998_27070	"""because it is one of a kind, it is beautiful and it has a great story."""	0.8	0.625	0.655172413793
8551	detroit_858_923	The artist types notified their buddies, who moved in post haste.	0.5	0.4375	0.448275862069
6733	WhereToHongKong_32481_32667	These pleasant, but expensive, outings can lay the foundation for your own explorations aboard the cheap but usually comfortable ferries used by the islanders themselves.	0.55	0.5	0.586206896552
5419	SemEval_57	Scientists create first cloaking device	0.5	0.5	0.586206896552
5061	SemEval_137	U.S. Weighs Sanctions Against North Korea	0.5	0.375	0.51724137931
4121	Nathans_Bylichka_45546_45651	He glanced at me with honest concern, probably the first honest moment he’d shown me: ‘Is she all right?’	0.55	0.375	0.448275862069
4840	SemEval_1168	Kerry blasts 'escalation of misguided war'	0.4	0.375	0.448275862069
9621	lessig_blog-carbon_7708_7720	"""intuitions"""	0.5	0.5	0.586206896552
6533	WhatToHongKong_7540_7647	In Hong Kong you can have a plate, or even a whole dinner service, hand-painted to your own design.	0.7	0.5	0.724137931034
4637	Seedbombing_5822_5974	I am not nice, young, hip, white, rich, educated, suburban or any of the other things you are unconsciously assuming anyone who loves the earth must be.	0.3	0.625	0.448275862069
708	20000419_apw_eng-NEW_1062_1183	Iraq says the United States and Britain hold up delivery of needed supplies, using their clout in the United Nations.	0.25	0.59375	0.689655172414
9147	hotel-california_24225_24246	I looked at Adrienne.	0.5	0.4375	0.51724137931
9122	hotel-california_23296_23463	“Keep adding people long enough, regardless, you get more overall. A couple people staying in their rooms, even if you switch out the people, won't make a difference.”	0.5	0.5625	0.724137931034
1059	20020731-nyt_4828_4973	In Torricelli's case, it acted without conducting a full investigation, saying the case had been exhaustively scrutinized by federal authorities.	0.45	0.375	0.51724137931
3087	NYTnewswire4_1494_1528	"They're going to be tough to beat"""	0.35	0.5	0.51724137931
4987	SemEval_1301	Breakup rings find new homes	0.55	0.4375	0.51724137931
4016	Nathans_Bylichka_39842_39910	A moment later, he opened them again and stepped aside to let us in.	0.6	0.375	0.51724137931
8590	easy_money_10976_11123	I'm not sure how something so big could have been hidden by that little turn in landscape, but maybe perspective doesn't work quite the same there.	0.5	0.359375	0.51724137931
402	114CUL060_2371_2375	P.S.	0.5	0.333333333333	0.632183908046
3876	Nathans_Bylichka_32799_32877	One wrong word and you find yourself cursed with infinite earwax or something.	0.3	0.5625	0.379310344828
5361	SemEval_517	After Iraq trip, Clinton proposes war limits	0.55	0.4375	0.586206896552
251	112C-L015_1247_1334	A gift to Pleasant Run means the children in our care will have presents to open.	0.625	0.28125	0.689655172414
3044	NYTnewswire3_1700_2014	An advantage to having the semiconductor fabricating factory here, Kelly explained, was that it was very close to its research laboratories in nearby Westchester County, N.Y. To stay ahead in advanced chip technology, he said, moving innovations out of the labs and into the factory as fast as possible is crucial.	0.5	0.4375	0.51724137931
516	116CUL033_707_862	Its purpose is to encourage collaboration and cooperation between the various agencies, programs, and systems that serve our community's youth.	0.6	0.4375	0.586206896552
5479	SemEval_625	Park stars as United maintain lead	0.5	0.229166666667	0.51724137931
9877	warner1_480_529	DTV is the ultimate choice in home entertainment.	0.5	0.4375	0.747126436782
6949	WhereToHongKong_5918_6028	However, on sunny Saturdays and Sundays you may have to brave a crowd lining up at the lower terminal.	0.4	0.4375	0.51724137931
8404	detroit_14651_14828	Last I checked, greed, sloth, hubris and waste were all pretty universally human traits, and I see no halos around either Libertarians, Dems or even anarchically green-at-heart.	0.4	0.5625	0.586206896552
1321	A_defense_of_Michael_Moore_28503_28678	"His next project has the working title ""Fahrenheit 9/11: The temperature at which freedom burns"", and he intends to launch it shortly before the next US presidential election."	0.55	0.5625	0.586206896552
4880	SemEval_1203	U.S. opens door for Iraqi refugees	0.55	0.5625	0.655172413793
1156	AMC2_444_682	From seaside trails in Acadia National Park to Baxter Park’s vast wilderness, you’ll encounter a host of wildlife, untram­meled hiking trails rimmed with towering pine, and more than 100 crystal-clear lakes, ponds, and thunder­ing rivers.	0.55	0.4375	0.51724137931
8878	hotel-california_13324_13374	But I wasn't sure I wanted the dream stage to end.	0.55	0.375	0.51724137931
56	110CYL069_2833_2895	Eventually, he turns your support into a payoff for all of us.	0.45	0.375	0.586206896552
2602	IFAW1_1013_1091	Can you imagine the baby seal crying out for fear as a sealer raises his club?	0.35	0.5625	0.448275862069
9983	wsj_0120_4240_4315	Tiny Tots Inc., Campbell, Calif., says business is up 35% in the past year.	0.55	0.4375	0.51724137931
6136	Tupelo-Honey-Cafe_1079_1187	After hemming and hawing and assessing my food stash (contents: 10 saltines), I decided to go for it anyway.	0.5	0.59375	0.689655172414
5988	The_Black_Willow_18289_18503	He ran the last distance, crested the hill puffing to reveal Arthur below, walking to the carriage parked before Allan's house as two laborers wrapped a great saw in oilcloths and loaded it onto the vehicle's roof.	0.5	0.5	0.51724137931
6051	The_Black_Willow_4463_4529	He pounded his desk in vain, cursing the foul muse that drove him.	0.2	0.6875	0.448275862069
6788	WhereToHongKong_39388_39489	In 1576 Pope Gregory XIII created the Macau diocese, covering all of China and Japan.	0.5	0.4375	0.51724137931
6974	WhereToHongKong_62093_62129	Zhou Enlai also taught here.	0.45	0.4375	0.448275862069
6385	WhatToHongKong_14470_14489	The Performing Arts	0.6	0.5	0.51724137931
9103	hotel-california_22738_22772	Ray exchanged a glance with Zheng.	0.5	0.4375	0.51724137931
490	116CUL032_1752_1891	Through the youth mapping process, it was confirmed that the positive opportunities for youth on weekend evenings were lacking.	0.45	0.3125	0.51724137931
5372	SemEval_527	Bears fan loses bet and changes name	0.35	0.4375	0.379310344828
6739	WhereToHongKong_33499_33613	More than half the island is parkland, and there is a 70-km (45-mile) circular hiking trail (see page 92).	0.5	0.359375	0.603448275862
4051	Nathans_Bylichka_41903_41945	I hope I can start by offering some wine.”	0.55	0.4375	0.51724137931
9920	wsj_0026_225_381	The action came in response to a petition filed by Timex Inc. for changes in the U.S. Generalized System of Preferences for imports from developing nations.	0.5	0.3125	0.51724137931
8017	captured_moments_30431_30466	Malaquez glanced away, embarrassed.	0.35	0.5625	0.379310344828
6648	WhereToHongKong_20948_21018	A few blocks up Chatham Road South are two more major museums.	0.5	0.4375	0.51724137931
6726	WhereToHongKong_31517_31659	Opposite the Sha Tin railway station, New Town Plaza features shops, cinemas, and even a computer-controlled musical fountain.	0.5	0.5	0.448275862069
1133	A1_863_1043	The e-commerce free zone is situated in north Dubai, near the industrial free zone in Jebel Ali, the top regional and tenth international leading area in container transit.	0.5	0.4375	0.51724137931
10063	wsj_0152_252_408	Dow Jones, which owns about 64 million of Telerate's 95 million common shares outstanding, said that about 24,000 shares have been tendered under its offer.	0.55	0.5	0.655172413793
6404	WhatToHongKong_16555_16801	The two leading local troupes, the Chung Ying Theatre Company and the Hong Kong Repertory Theatre, perform in Cantonese; there are English-language performances at the Fringe Club theaters, 2 Lower Albert Road, in Central.	0.55	0.4375	0.586206896552
7371	audubon1_7282_7287	“NO!”	0.2	0.8125	0.586206896552
9308	hotel-california_31056_31113	“Do you want to be stuck here for the rest of your life?”	0.3	0.5625	0.724137931034
2568	How_soon-Lebron-James_1402_1460	I think an appropriate comparison might be Alex Rodriguez.	0.5	0.4375	0.51724137931
6340	WhatToHongKong_10354_10413	Locally made items do not live up to their European models.	0.5	0.4375	0.586206896552
6195	Uprooted_Bike_2356_2558	When I visited the TBR shop, it was packed with frames, wheels, gears, chains, handlebars, kids, and anarchist art (the space is being donated by some supporters who are also anti-capitalist activists).	0.5	0.4375	0.51724137931
5182	SemEval_1480	Study: Female seals picky about mates	0.45	0.375	0.586206896552
4566	Seedbombing_1779_1859	I chose one abandoned property a few minutes from downtown, and two vacant lots.	0.5	0.4375	0.689655172414
2852	Madame_White_Snake_8147_8154	“Lust.”	0.5	0.4375	0.51724137931
3588	Nathans_Bylichka_17798_17937	Setting an arm on my shoulder, he said, “Nathan, what you see here might be frightening, but those things you saw are people just like you.	0.5	0.4375	0.632183908046
5018	SemEval_133	Google To Launch Yet Another Search Tool	0.55	0.4375	0.51724137931
5304	SemEval_244	Cohn gunman jailed for 36 years 	0.5	0.4375	0.51724137931
8898	hotel-california_14933_14993	“I believe we'll see the end of the universe,” said Tiffany.	0.45	0.5625	0.379310344828
8695	easy_money_2966_3016	I pulled out my palm phone and looked up a number.	0.45	0.375	0.724137931034
8194	captured_moments_6653_6658	"""No."""	0.4	0.5625	0.655172413793
8917	hotel-california_15797_15978	Even if we were traveling at ninety-nine percent of the speed of light—that's assuming you ignore science and pretend that such a thing is possible, because it isn't—we'd still age.	0.5	0.5	0.586206896552
5124	SemEval_1427	Beating leaves teen in coma	0.25	0.59375	0.689655172414
9448	hotel-california_7064_7108	Man, was it good to be done with that stage.	0.65	0.5	0.586206896552
4658	SemEval_100	Report criticises US press freedoms	0.416666666667	0.4375	0.51724137931
49	110CYL069_207_260	His job objectives call for him to do it in 30.	0.458333333333	0.385416666667	0.632183908046
8453	detroit_2010_2061	We picked two neighborhoods to cruise, and dove in.	0.55	0.4375	0.586206896552
3766	Nathans_Bylichka_27822_27989	With a flourish, she opened the door to reveal a room with walls inlaid with lapis and gold wire, intricate patterns like a Czar’s jewelry box crawling down the walls.	0.5	0.4375	0.51724137931
7106	anth_essay_4_252_389	Humans, in the process of defining themselves, look to immediately recognizable factors in order to differentiate themselves from others.	0.45	0.5625	0.586206896552
225	112C-L014_1114_1137	for others, it's years.	0.4	0.3125	0.379310344828
5940	The_Black_Willow_14499_14620	"How could any writer accommodate the edicts of popular literature with the very forces of nature knocking upon his door?"""	0.5	0.625	0.586206896552
7209	appalachian1_5970_6047	Experience the most breathtaking views of the White Mountain National Forest.	0.6	0.4375	0.51724137931
4202	Nathans_Bylichka_49717_49745	I gathered her under my arm.	0.55	0.4375	0.724137931034
7572	cable_spool_fort_3338_3440	Every move Roy made since the accident was smooth and sudden and strange -- like a remote control boy.	0.5	0.5625	0.586206896552
6108	The_Black_Willow_8552_8634	He walked the wheel-ruts, hands in his pockets and unshined shoes collecting dust.	0.5	0.4375	0.51724137931
1271	A_defense_of_Michael_Moore_22679_22760	Never mind that this is all documented on Michael Moore's website about the film.	0.5	0.375	0.586206896552
1748	Bartok_17307_17446	Although Wilson claims that this theme is based on “a transformation in rhythm and contour of the second head-motive of [the first-theme],”	0.5	0.4375	0.51724137931
2922	NYTnewswire1_1746_1763	The answer is no.	0.4	0.4375	0.586206896552
10072	wsj_0157_4_173	Tony Lama Co. said that Equus Investment II Limited Partnership has proposed changing the offer for the company to $13.65 in cash and stock from an all-cash transaction.	0.5	0.3125	0.51724137931
5722	SemEval_85	Celebrities Protest Malibu Gas Facility	0.35	0.5625	0.655172413793
